-7.930775504690428e-16,1.2585896301272015e-12
-4.976216534587655e-16,9.21939937644221e-12
0.0018914043207435562,-1.7694168605767006e-05
0.003811676930613552,-7.881056437824303e-05
0.005730242966525701,-0.00018089892088158795
0.0076457463111534755,-0.00032961380691297175
0.009557031125806505,-0.0005244518352634208
0.011463247853430317,-0.0007630055078493928
0.013363487772474899,-0.0010443085690063061
0.015256866516287328,-0.0013679134498814224
0.01714248639702698,-0.001733571577490489
0.019019451107398663,-0.002141536471740699
0.020886676309246042,-0.002591723402605354
0.022743214515192595,-0.0030839088343295198
0.024588139420608557,-0.003617818870594171
0.026420540823994178,-0.004193130977183049
0.02823952623448867,-0.004809483957000389
0.030044220532645508,-0.00546649383327308
0.03183373967350487,-0.006163770147991046
0.03360719992780702,-0.006900928788912636
0.035363706520490965,-0.007677610027298095
0.03710232384768748,-0.008493546163856282
0.038822152641532055,-0.0093483754806271
0.04052231310098999,-0.010241684984796424
0.042201941759136594,-0.011173027449258922
0.043860193861284216,-0.012141921106091049
0.04549624370636226,-0.0131478529930865
0.04710928283365891,-0.014190285137075223
0.0486985164876378,-0.015268662098515089
0.0502631592668765,-0.016382418112163823
0.051802431128894974,-0.01753098220007237
0.05331555489933683,-0.018713780161730316
0.05480175435855986,-0.019930234745632155
0.05626024834930794,-0.021179772172250345
0.05769027795840166,-0.02246178791999596
0.05909110567697926,-0.023775649559638935
0.06046201760609252,-0.025120697380085186
0.061802325949665525,-0.02649624434732631
0.06311136887174196,-0.027901578830780063
0.06438850772251858,-0.02933596942211915
0.06563312229400634,-0.03079867069674293
0.06684460528281343,-0.03228892858895006
0.06802235737896964,-0.03380598420145029
0.06916578429532912,-0.03534907529954019
0.07027429662196133,-0.036917431423510644
0.07134730867992166,-0.03851027165074866
0.07238424754878622,-0.040126815907950045
0.07338456640038174,-0.04176626331771219
0.07434774598367226,-0.043427793528850525
0.07527329850280018,-0.04511056645225413
0.07616076850990626,-0.046813723972665054
0.07700973057416999,-0.04853639328443437
0.07781978427106859,-0.05027769108857592
0.07859054770386789,-0.05203672772200784
0.07932165115557768,-0.0538126103719957
0.08001273247316373,-0.05560444482628494
0.08066343539853763,-0.05741133563807394
0.08127341137081852,-0.05923238503414359
0.08184232449658137,-0.06106669125886841
0.08236985862187356,-0.06291334725918704
0.08285572495555091,-0.06477143104967649
0.08329966722325098,-0.06663997809581149
0.08370146392561102,-0.06851803949470872
0.08406092934490321,-0.07040466141305878
0.0843779098546999,-0.07229888496112638
0.08465227752821051,-0.07419974862125012
0.08488392266333634,-0.07610629007862445
